item_internal_id,tmdb_id
3835            ,32068
9631            ,21531
1926            ,10192
3474            ,39545
8504            ,40819
930             ,24021
6814            ,34647
5983            ,10196
9206            ,15102
8684            ,76180
5626            ,16023
3475            ,34851
6815            ,37659
931             ,20352
244             ,27205
1927            ,38365
4173            ,27022
1928            ,37834
2813            ,38575
2729            ,39781
6551            ,73861
7814            ,40850
6306            ,40662
1314            ,27576
8565            ,
4334            ,39768
3088            ,31011
4541            ,38778
9632            ,36274
8566            ,25335
4774            ,37472
4198            ,38843
7815            ,24122
1315            ,27581
7673            ,53190
3836            ,39414
1316            ,27578
1317            ,22538
8593            ,26280
9633            ,38150
7816            ,43593
9207            ,35552
3837            ,44718
7817            ,41479
9208            ,28609
9634            ,38358
4335            ,49943
5273            ,27579
4542            ,14158
9635            ,37905
1929            ,41210
1318            ,23631
7818            ,38073
3622            ,35791
8567            ,60678
1152            ,37799
6816            ,85692
245             ,23168
932             ,37735
8568            ,38167
6817            ,38568
4199            ,43939
4251            ,15179
4200            ,43949
6552            ,33909
6028            ,41216
3089            ,43923
3838            ,38842
7120            ,25694
3623            ,41402
8602            ,45745
6471            ,39486
6307            ,44040
8819            ,38303
3476            ,38408
6059            ,42296
7819            ,38031
7707            ,44113
246             ,44639
6947            ,43933
6029            ,42188
2814            ,41201
3839            ,16344
5627            ,45649
4201            ,16290
6720            ,39312
6818            ,39440
1930            ,39514
6935            ,44716
8788            ,41211
3624            ,41436
5027            ,51241
5984            ,44603
9636            ,38234
3603            ,41439
3840            ,41733
2815            ,44115
1931            ,38055
1932            ,44214
8842            ,41058
4739            ,44048
933             ,38357
6013            ,48303
1319            ,43539
9209            ,39210
4202            ,45958
5815            ,36940
1933            ,12444
934             ,45269
935             ,38757
3477            ,41999
1153            ,45317
7820            ,41556
3625            ,46420
6060            ,45324
8603            ,47979
7821            ,48838
7822            ,42684
8820            ,38117
936             ,43347
6032            ,10140
1934            ,37710
8505            ,48395
9637            ,43919
6968            ,46503
1154            ,44264
3090            ,20526
937             ,42888
7823            ,46829
9210            ,44129
9638            ,54178
6721            ,49797
8843            ,46788
7160            ,41283
9639            ,35138
2730            ,27585
2816            ,23282
4543            ,39451
3841            ,38745
8118            ,50071
9211            ,42297
5274            ,51739
3478            ,46838
3726            ,41515
8664            ,46138
1320            ,40805
3091            ,49009
7824            ,46528
8720            ,23047
5628            ,43950
6030            ,49849
9212            ,14556
3479            ,40619
6819            ,52013
3842            ,44564
3843            ,43810
6820            ,63578
1063            ,51876
4336            ,89704
5442            ,22843
3626            ,43947
6936            ,53596
3844            ,52844
6821            ,54293
938             ,41630
1321            ,50348
7161            ,56590
3845            ,120843
9213            ,39029
8569            ,148432
3627            ,48138
6526            ,52067
6061            ,45772
7825            ,50204
6822            ,18438
3480            ,39513
7121            ,37618
4337            ,20993
8604            ,183894
6062            ,47327
3846            ,44896
7826            ,50725
4775            ,54186
1064            ,38050
4702            ,27582
4544            ,48988
7827            ,49494
6063            ,46529
6064            ,44943
8721            ,28874
6823            ,56831
1935            ,36540
8722            ,50321
3847            ,47533
4338            ,72185
7049            ,26011
5860            ,47931
1322            ,15362
4545            ,50546
7674            ,59490
3628            ,49730
7828            ,38322
4252            ,45132
7406            ,46146
1065            ,45612
9214            ,38684
6065            ,23629
9741            ,58232
4339            ,13413
2525            ,58496
3481            ,110639
6553            ,49018
2817            ,49010
3848            ,55725
5028            ,48650
8570            ,39356
4203            ,60307
7829            ,53172
3849            ,50359
4340            ,64484
1936            ,75725
5685            ,58857
1323            ,50456
6824            ,367647
6825            ,54527
9215            ,23521
3157            ,46105
3482            ,49012
6066            ,41446
3850            ,46195
4341            ,62215
1324            ,10195
247             ,45523
4342            ,30969
9216            ,56780
3483            ,24447
5275            ,202241
3158            ,167966
939             ,55787
7830            ,57586
1325            ,51209
5039            ,51497
7675            ,241620
4776            ,42521
2526            ,46738
4204            ,43959
6358            ,49022
3484            ,55721
6067            ,38321
9217            ,39410
1326            ,1865
2131            ,59436
2991            ,51608
9218            ,8967
3092            ,45243
6826            ,52077
6068            ,21469
7050            ,49950
5669            ,59678
4205            ,59468
9219            ,51533
940             ,49444
1327            ,49538
5670            ,49020
7122            ,70862
6069            ,45658
6827            ,55347
2409            ,37686
8571            ,19963
3093            ,44912
6828            ,56272
4546            ,58224
3523            ,52449
1937            ,38356
6472            ,59861
4547            ,38319
6829            ,65034
7407            ,22907
3851            ,73884
4548            ,38317
2527            ,51540
7831            ,49013
9220            ,24792
3852            ,67109
1328            ,64780
4206            ,59860
1938            ,12445
1329            ,64690
1330            ,1771
941             ,50646
7017            ,51828
4343            ,67913
8665            ,51162
7018            ,65599
9640            ,28039
4344            ,13931
7223            ,41513
1939            ,50544
8537            ,50004
7162            ,55846
9221            ,57361
7832            ,59968
9222            ,209802
6070            ,51620
1940            ,61791
3853            ,51993
3854            ,49520
942             ,50014
3855            ,62206
2818            ,39413
7019            ,55779
6071            ,55465
7020            ,46261
6830            ,58151
8079            ,55420
6072            ,44835
9641            ,52015
9223            ,48289
3485            ,62835
8119            ,55244
6554            ,63311
4777            ,37430
7708            ,16335
9642            ,40016
7833            ,69798
7834            ,48572
7051            ,72744
7835            ,70868
7836            ,65055
3486            ,39538
3094            ,60308
7676            ,55785
5686            ,68341
8538            ,71689
8605            ,18093
1066            ,24428
3159            ,49517
2528            ,60243
7021            ,48231
248             ,59440
5276            ,10316
9643            ,74725
6073            ,49021
9224            ,58699
3095            ,40807
3856            ,63375
3160            ,74643
5277            ,123723
6831            ,59852
6074            ,64720
9225            ,58878
6832            ,37239
1941            ,39254
7837            ,68817
6969            ,60935
7022            ,59437
6833            ,76543
7666            ,50837
6527            ,71859
8143            ,10005
4778            ,52451
3629            ,49530
9226            ,44754
6075            ,72113
6076            ,50839
3630            ,72571
7023            ,72432
2819            ,58233
8821            ,59965
6834            ,53487
6077            ,76025
3487            ,63492
1331            ,70670
7163            ,69735
6835            ,77801
5278            ,58423
3857            ,59108
7838            ,88794
7839            ,73499
2820            ,17578
6836            ,40658
8606            ,65229
8539            ,75964
3096            ,44826
6031            ,37958
4207            ,71880
7677            ,77365
9227            ,94174
3506            ,65057
6359            ,60420
2821            ,64328
943             ,50619
4208            ,57212
6528            ,23514
9644            ,13060
4345            ,38336
8607            ,15157
7840            ,30618
4549            ,57431
7693            ,64685
8608            ,45708
8723            ,9369
3858            ,9642
3859            ,65759
8666            ,51052
4779            ,91550
5816            ,70074
1332            ,76163
8572            ,13396
1067            ,70160
249             ,49026
1942            ,49040
1333            ,58574
9228            ,101173
6078            ,57157
5817            ,62838
1943            ,56292
4209            ,74465
250             ,65754
7224            ,71469
3860            ,16939
4210            ,55301
7841            ,51995
4780            ,80038
6837            ,59006
6555            ,77866
6838            ,269963
8687            ,75301
7842            ,63574
8540            ,71688
7843            ,72842
4781            ,79896
3631            ,52520
4211            ,75174
6079            ,49527
9229            ,55741
6080            ,70435
2822            ,31337
7024            ,65760
1334            ,15044
6473            ,50357
7844            ,74998
8844            ,72431
6970            ,76758
944             ,77338
4550            ,54054
9230            ,58428
7709            ,58704
6576            ,50698
3488            ,76726
6839            ,65086
2823            ,80125
5671            ,64678
2824            ,192695
3161            ,13976
6081            ,59961
3524            ,72570
3162            ,80379
6840            ,54146
3861            ,78480
7845            ,84200
9231            ,73700
8845            ,72545
4782            ,51999
8573            ,64029
7123            ,37464
6948            ,71676
8964            ,21634
3862            ,54507
5279            ,59017
3863            ,51875
7043            ,26397
2825            ,59045
8609            ,57243
7225            ,52454
9645            ,45569
9232            ,25831
7846            ,79548
4551            ,57214
3525            ,73723
3489            ,73937
3632            ,75674
8558            ,38674
2826            ,59962
6082            ,49529
4552            ,74387
9233            ,63493
1944            ,64688
6083            ,82532
6084            ,81796
9646            ,67748
6949            ,61984
2992            ,80767
8541            ,82533
8667            ,81025
6085            ,57165
4346            ,74308
4253            ,10679
9647            ,74777
4553            ,71552
2993            ,94329
2529            ,22970
4783            ,74306
7847            ,76489
7848            ,70436
8610            ,147269
7849            ,54271
4254            ,62764
6556            ,44833
945             ,74534
9234            ,91356
8574            ,84404
4255            ,75802
7164            ,31967
7124            ,37467
6086            ,72207
7850            ,67660
8822            ,77877
6978            ,72387
4554            ,62213
7851            ,89326
1945            ,40161
3864            ,26815
1946            ,76493
6841            ,28500
1947            ,41154
6087            ,58595
8611            ,86812
8542            ,77561
4256            ,72197
1068            ,70981
9648            ,111440
7852            ,92591
7853            ,12645
4784            ,86555
4555            ,50647
3490            ,83666
7165            ,80389
7166            ,13640
1948            ,72358
4731            ,84332
4703            ,80321
7653            ,84355
9235            ,39144
7167            ,39145
7168            ,22855
9236            ,116776
9237            ,39100
946             ,62177
1949            ,13313
4347            ,63193
7169            ,39101
8612            ,13761
8823            ,76494
7854            ,81836
6088            ,72331
3491            ,89874
5818            ,80585
6089            ,88005
4348            ,13042
4349            ,13932
4350            ,13933
1335            ,72105
947             ,77930
7170            ,39103
7171            ,24752
7172            ,39104
9238            ,34433
7855            ,95516
948             ,1930
9239            ,39105
949             ,57800
5280            ,84175
6090            ,82525
3492            ,31218
3865            ,40770
4351            ,13929
4785            ,80468
9240            ,83191
4556            ,80035
1950            ,193976
7856            ,84165
4786            ,73567
9241            ,44251
9242            ,39106
7226            ,14863
9243            ,16716
3866            ,52906
3163            ,13930
6091            ,103332
3493            ,64635
8543            ,103747
5819            ,56909
9244            ,39323
1951            ,39324
7173            ,18095
4352            ,76696
950             ,37724
6842            ,58383
3494            ,77953
7857            ,85414
6474            ,82696
8688            ,84327
7858            ,77174
8544            ,82650
4353            ,109584
6092            ,76360
6093            ,49526
7728            ,71864
1336            ,82633
5820            ,71668
8668            ,202043
1337            ,84334
8669            ,263947
8670            ,215999
7859            ,83403
7044            ,83660
2731            ,83686
1952            ,114150
2827            ,89708
3867            ,67166
1069            ,59967
4557            ,87428
1338            ,84329
3633            ,71679
7860            ,100529
4212            ,68722
4732            ,49049
2732            ,77016
7174            ,84348
2411            ,84892
2530            ,103663
9649            ,103328
3097            ,82675
3634            ,82505
3868            ,45397
8789            ,85735
7057            ,86597
8824            ,80271
951             ,97365
5821            ,90125
4558            ,62214
9650            ,82507
8671            ,92171
2828            ,76492
9245            ,110354
9651            ,71723
2829            ,68734
4733            ,86838
7861            ,84306
6475            ,75736
7175            ,80280
8545            ,99770
9652            ,82990
7862            ,94348
1339            ,83542
6950            ,72867
7176            ,61012
3869            ,87826
7863            ,126797
5822            ,64689
7678            ,84287
7864            ,113947
6843            ,84341
1953            ,82690
2531            ,82693
2733            ,87502
7865            ,96724
952             ,87827
9246            ,97430
9653            ,123105
9654            ,98631
4559            ,65851
8689            ,80215
1340            ,123025
5281            ,72976
7866            ,135708
7867            ,73935
953             ,50620
7868            ,58547
6094            ,60747
5012            ,81188
3870            ,101519
7869            ,97614
3635            ,102780
3164            ,140420
9247            ,19274
9248            ,18867
1341            ,112336
4354            ,83389
4787            ,71883
9249            ,25539
9655            ,10044
9250            ,34280
9251            ,110392
1342            ,49051
7870            ,87504
7871            ,40722
2410            ,97630
7872            ,139567
4560            ,82654
9656            ,83186
8546            ,77875
3526            ,82687
4704            ,75780
251             ,68718
3871            ,89492
3872            ,41153
3873            ,44470
4355            ,80278
3098            ,82695
8807            ,16315
7873            ,88042
4788            ,75761
1954            ,193380
7874            ,133694
4462            ,118628
9252            ,38010
9657            ,76617
1343            ,82682
6095            ,68812
4213            ,147538
1344            ,142061
7875            ,135921
3874            ,105538
6096            ,76640
8846            ,145197
7876            ,84336
6844            ,69372
8547            ,85872
4561            ,87818
6845            ,128190
9658            ,117974
6097            ,60304
4562            ,146837
7877            ,118677
6846            ,93858
4356            ,58244
7878            ,162145
8808            ,18912
7879            ,121824
2734            ,109421
3875            ,109431
9659            ,87436
7880            ,109491
2830            ,47964
3876            ,107811
8825            ,112949
4357            ,134481
8120            ,123678
9660            ,122857
5645            ,68179
2532            ,132344
7227            ,134411
3636            ,145135
5029            ,130739
4789            ,170657
9661            ,28090
6098            ,81005
8847            ,129112
2831            ,59255
9253            ,43650
6099            ,72559
4358            ,86825
4790            ,68728
4563            ,49519
3877            ,124459
7881            ,158011
6100            ,117263
7058            ,84199
9254            ,55892
2533            ,97367
7882            ,127867
5823            ,173153
7883            ,72710
3527            ,144340
7177            ,109428
6847            ,68727
8548            ,133698
1070            ,75612
7884            ,59963
7885            ,109410
4359            ,110420
5030            ,127517
6462            ,13647
7886            ,42699
6101            ,134374
7178            ,15257
9662            ,121606
9663            ,84204
7179            ,76589
8848            ,44865
3099            ,109414
1345            ,68721
7887            ,174321
6937            ,103731
3165            ,25117
7888            ,165739
9664            ,45736
3878            ,72525
2132            ,64682
1346            ,54138
1955            ,116741
9255            ,16150
4360            ,27861
4361            ,20803
6102            ,77987
3879            ,109439
1956            ,82992
4564            ,116711
9256            ,197467
6848            ,86282
3880            ,2077
9257            ,197481
9665            ,42151
8849            ,121986
9666            ,104755
7889            ,119675
6849            ,130824
9258            ,86843
7890            ,82700
1347            ,75656
3881            ,133463
1957            ,147773
9259            ,91739
3100            ,49521
6529            ,156700
3637            ,158015
9667            ,174188
8121            ,159014
5824            ,96936
1958            ,62211
2832            ,160085
5443            ,80518
9668            ,103620
7891            ,120292
1959            ,68726
7180            ,177271
4362            ,152742
9260            ,53928
1071            ,72190
1348            ,68724
954             ,93456
955             ,117251
3101            ,107985
9261            ,136418
1960            ,136795
1961            ,57201
7181            ,109099
9669            ,159117
7892            ,136386
6103            ,157386
7893            ,157375
7408            ,205321
3882            ,178946
5010            ,111969
9262            ,30963
6104            ,157354
6105            ,49524
9670            ,179111
3638            ,138843
7894            ,77950
1349            ,76170
1962            ,172533
1963            ,146216
1964            ,198062
7895            ,192126
1965            ,136400
2534            ,160588
4705            ,179144
9263            ,58447
3166            ,185574
7228            ,76285
7229            ,77931
7896            ,177699
7897            ,76544
7182            ,21683
1966            ,138832
4565            ,109418
1350            ,59859
6106            ,87421
7370            ,151960
6722            ,158999
2833            ,149870
5444            ,115782
8850            ,132363
3883            ,157360
956             ,122906
7183            ,30061
7184            ,83899
4566            ,147129
7898            ,146227
4363            ,49802
9264            ,17282
1072            ,49047
3102            ,212716
3884            ,115199
1351            ,146233
7899            ,156711
6577            ,91586
2834            ,96721
4567            ,112205
8851            ,169813
9265            ,102059
3528            ,129139
7900            ,121676
6557            ,129670
957             ,209263
1967            ,138697
8790            ,157820
2835            ,51452
6850            ,157409
8549            ,172828
6107            ,146238
5031            ,152584
8800            ,109451
1073            ,109424
3885            ,51985
6558            ,106747
4364            ,85889
1968            ,107846
9266            ,55370
6578            ,133805
3886            ,173495
7901            ,109091
9671            ,158752
8122            ,146015
1969            ,76203
1970            ,152747
3103            ,80274
7059            ,208134
1352            ,76338
2735            ,152532
5672            ,194101
7902            ,137093
7903            ,205220
6559            ,203833
1353            ,101299
958             ,57158
1971            ,64686
1972            ,146239
7904            ,41602
3887            ,137312
5646            ,253941
6851            ,80662
959             ,109445
4214            ,86829
252             ,106646
6560            ,204082
1354            ,192136
5445            ,75629
7905            ,174311
8690            ,212063
1973            ,168672
1974            ,116745
1975            ,152601
3888            ,39260
1976            ,45697
6353            ,193756
960             ,140823
4365            ,40897
5673            ,87516
2836            ,209232
3104            ,109443
3105            ,110415
4366            ,37129
4367            ,20894
4368            ,20878
9672            ,166271
9673            ,158990
1977            ,27190
9674            ,180894
2837            ,233063
4791            ,27584
7906            ,64807
7185            ,13194
9675            ,152603
8672            ,230657
1355            ,13632
7907            ,122796
3889            ,204810
6108            ,126963
7908            ,243531
7060            ,159128
9267            ,39102
3890            ,206408
9268            ,39148
1978            ,168530
7909            ,137094
1979            ,157350
9269            ,6418
4369            ,126319
7910            ,137968
4706            ,100241
7911            ,157099
4370            ,110414
2736            ,181886
7186            ,15359
6109            ,152760
1980            ,137106
1981            ,97020
3891            ,209247
4371            ,249397
6110            ,74461
8123            ,197082
7912            ,99367
6852            ,157834
7913            ,137321
3892            ,146375
4568            ,103732
7914            ,210047
8791            ,17684
7915            ,249923
7916            ,222899
961             ,120467
6853            ,84319
7917            ,21474
3529            ,225565
253             ,157336
7061            ,192102
1982            ,205724
5446            ,225574
3893            ,85444
4372            ,198375
6111            ,53182
6971            ,202141
1983            ,242076
4707            ,82703
5447            ,97370
6561            ,136797
962             ,242042
1984            ,177494
6530            ,209403
8852            ,235260
8550            ,83201
6854            ,134350
8551            ,236737
1074            ,100402
6909            ,86834
1985            ,227783
9676            ,53168
9677            ,155084
6112            ,145220
4792            ,119360
6113            ,256561
6723            ,209799
2994            ,180299
9270            ,25706
1986            ,102382
4373            ,157832
9678            ,157547
8853            ,249660
7918            ,244509
7919            ,172385
4569            ,262481
4708            ,214030
4709            ,157353
9679            ,167575
4570            ,193610
4571            ,184345
8613            ,12242
7920            ,254473
4793            ,210479
1987            ,195589
3894            ,258096
3530            ,252680
3106            ,240832
1356            ,127585
6114            ,124905
4572            ,187596
8792            ,188166
6910            ,212778
9680            ,210947
1988            ,232672
4374            ,198277
2535            ,102651
7921            ,254474
7922            ,194722
2838            ,137698
1989            ,188161
1075            ,137113
1990            ,177677
9271            ,20880
7923            ,198185
8965            ,174323
6855            ,192133
1991            ,255268
8966            ,248212
2536            ,222935
963             ,82881
6115            ,157851
1992            ,187017
4740            ,156022
1993            ,82702
1357            ,194662
2537            ,85350
7924            ,184098
8552            ,209451
9272            ,27460
1358            ,250658
6531            ,91314
1359            ,171372
3531            ,180296
5032            ,186988
7230            ,218836
4573            ,226486
7088            ,64246
4734            ,242224
254             ,244786
1076            ,210577
8724            ,152790
4794            ,119450
9681            ,184346
7925            ,253235
3532            ,225886
2737            ,244267
6562            ,238636
1077            ,118340
4710            ,242095
6563            ,138103
6532            ,184315
7654            ,157849
9682            ,244566
7926            ,209269
6361            ,239566
7927            ,229297
3895            ,253306
964             ,228194
7187            ,242643
8967            ,192623
9683            ,244610
6476            ,76757
6856            ,98566
7928            ,273404
2839            ,48347
3533            ,227156
965             ,174337
7929            ,286709
3896            ,193893
7930            ,242022
9684            ,211067
5674            ,189
7062            ,249164
8854            ,221902
3107            ,220289
9685            ,256274
8987            ,242090
9273            ,88573
9686            ,241848
7931            ,234200
9687            ,254191
255             ,154400
1360            ,246400
3534            ,244772
9274            ,27286
1994            ,198663
4711            ,244506
6564            ,169917
8988            ,244264
2840            ,32891
8855            ,230779
7063            ,284427
8856            ,149871
7932            ,239678
8857            ,15916
3108            ,190859
9688            ,246403
3109            ,254375
9689            ,149509
7231            ,250546
3495            ,286554
4712            ,49017
1995            ,227300
6857            ,262543
7933            ,244761
3110            ,206487
8553            ,146381
3897            ,48585
4735            ,246741
1078            ,245891
7934            ,208869
7935            ,205587
2841            ,295538
3111            ,228150
7936            ,266285
6477            ,239563
1996            ,289727
2538            ,242582
1997            ,177572
6579            ,228326
8826            ,200727
3112            ,273271
256             ,264660
9690            ,40081
9275            ,234862
7655            ,251232
1998            ,116440
6972            ,178446
9276            ,55596
6533            ,265180
9277            ,44092
7937            ,185567
4375            ,238628
7938            ,260001
7939            ,256092
6858            ,79723
8725            ,203793
8726            ,241842
3898            ,37133
8727            ,84111
3899            ,77067
1361            ,205596
4215            ,171274
3900            ,244403
1362            ,131631
7940            ,295315
7232            ,147441
2539            ,265195
9278            ,17009
9279            ,21811
4574            ,100042
7941            ,206821
7942            ,261037
3901            ,301566
8614            ,17808
1363            ,266856
5647            ,282848
6859            ,263614
1999            ,10258
4376            ,110416
4795            ,205775
7943            ,303623
2000            ,135397
6860            ,215032
4713            ,293310
6861            ,170522
2001            ,294538
2002            ,227159
9280            ,88107
5648            ,10473
6862            ,25518
2003            ,270946
9691            ,252178
8858            ,75491
2738            ,284293
4714            ,116149
5448            ,294254
2004            ,79218
9692            ,244458
4377            ,70966
5986            ,250798
7944            ,297596
3902            ,123107
9281            ,17135
7945            ,270005
7946            ,245916
7947            ,15261
3903            ,42441
3904            ,253272
3113            ,122917
6014            ,273895
7948            ,227306
6565            ,246080
6863            ,22285
7949            ,277547
3905            ,24388
3906            ,137347
6864            ,252171
4378            ,20147
3907            ,32916
4379            ,265177
1364            ,228970
7950            ,284296
4575            ,308571
4380            ,87093
7951            ,224141
7952            ,243684
2005            ,228967
966             ,207703
4576            ,191489
2006            ,181533
5649            ,51239
9282            ,120605
7953            ,68737
3908            ,298533
9283            ,19946
2007            ,286532
8685            ,92321
4381            ,297222
1079            ,198184
4382            ,265297
4383            ,285700
4715            ,260346
7954            ,201088
6865            ,126644
7955            ,294652
6033            ,87101
8691            ,86705
3909            ,27317
9284            ,68352
8968            ,267573
3910            ,14749
9285            ,289394
3911            ,50327
8673            ,13654
8736            ,244688
6866            ,250225
6140            ,256876
4736            ,270303
6724            ,287084
3912            ,19254
3913            ,26190
4577            ,46967
4578            ,32836
3914            ,14862
4579            ,102517
3915            ,30178
3916            ,14407
8859            ,84575
9286            ,133365
9287            ,47003
7956            ,256740
9288            ,80985
257             ,76341
6580            ,280092
1080            ,140607
8860            ,271969
4796            ,68735
1365            ,99861
2008            ,166426
2842            ,141052
1366            ,102899
7233            ,166424
1081            ,293660
5449            ,284054
2134            ,299536
2135            ,284053
1367            ,283995
1368            ,271110
1082            ,284052
1083            ,246655
1369            ,202249
7957            ,268171
4580            ,31981
9289            ,36983
5282            ,228074
5650            ,252360
3535            ,284276
3917            ,48132
3918            ,85439
8642            ,114735
8989            ,279828
6867            ,72585
7958            ,284536
7959            ,108181
8709            ,210860
2540            ,216015
3919            ,27850
3920            ,34560
3921            ,48874
4384            ,36129
8615            ,159704
7960            ,250066
4385            ,321130
4386            ,189197
7234            ,302429
2009            ,272693
3922            ,89247
3923            ,9948
3924            ,20875
4797            ,227719
4387            ,321594
6534            ,167073
6868            ,249688
4581            ,309299
7656            ,309245
7961            ,309503
3925            ,232572
7962            ,245706
2843            ,319075
4582            ,318224
8692            ,318044
6869            ,194537
6870            ,125336
4716            ,283330
7963            ,308638
4691            ,308639
3536            ,308369
6871            ,308024
5450            ,308032
6872            ,110390
7964            ,72784
6478            ,307663
4583            ,278468
3926            ,102959
3927            ,27866
4584            ,216553
4585            ,289333
9290            ,89292
2541            ,273248
3928            ,251016
4717            ,265208
3114            ,286565
3537            ,252838
8728            ,290999
7965            ,241251
3929            ,263105
1370            ,320007
2844            ,248933
9291            ,37058
8827            ,206296
9693            ,201085
5651            ,300803
3930            ,17870
6873            ,195862
6874            ,105554
8969            ,117098
4586            ,259395
3931            ,11425
3932            ,15567
4587            ,243938
6875            ,269711
3933            ,13590
8616            ,286873
7966            ,325358
9694            ,179150
7967            ,278632
3934            ,256591
8970            ,119569
967             ,268238
4388            ,13643
7968            ,290764
7969            ,228203
4588            ,239573
9292            ,196750
6479            ,241554
9695            ,279972
9696            ,112454
8617            ,150689
7970            ,228968
4589            ,238215
5652            ,175774
2010            ,266647
3935            ,252512
6939            ,27036
4798            ,262500
8793            ,39385
3936            ,213110
3937            ,228161
6480            ,245703
4718            ,266396
5040            ,168259
7235            ,293970
9697            ,241855
7387            ,327029
4389            ,13015
4390            ,184155
4391            ,32334
3538            ,257091
4719            ,305091
3938            ,238302
3939            ,33436
3940            ,24696
4392            ,35428
3941            ,237756
7971            ,298093
9293            ,44664
3942            ,46836
6141            ,263109
4720            ,308504
258             ,321640
8585            ,321528
4799            ,268523
6566            ,304357
3943            ,320996
4800            ,228108
7236            ,30296
4216            ,158852
9294            ,335145
3944            ,253303
2011            ,256961
7972            ,278990
8861            ,270400
9295            ,14572
3945            ,278316
2739            ,228205
8971            ,254936
7973            ,313074
7974            ,319389
3946            ,256924
3947            ,50794
7975            ,192712
2133            ,332340
6567            ,254128
3948            ,284537
7064            ,300302
6725            ,268159
7976            ,249070
4801            ,335819
7977            ,275601
7978            ,306482
7979            ,301728
2012            ,254470
7980            ,258099
8972            ,258480
3949            ,31139
4393            ,42279
4802            ,254320
5033            ,256057
7981            ,287424
7982            ,268920
6876            ,223485
9698            ,171424
3950            ,248574
3951            ,5061
3952            ,25973
6877            ,47759
7983            ,259954
4394            ,20870
4395            ,104522
4396            ,25936
1084            ,286217
7984            ,333381
2845            ,251516
4397            ,20963
5987            ,310593
8862            ,334074
8693            ,318256
4398            ,27937
4399            ,10986
3953            ,20359
2013            ,238713
2014            ,271718
2846            ,17381
7188            ,280276
6535            ,222936
8729            ,300168
6536            ,188222
6878            ,321109
6537            ,343371
3954            ,86541
4400            ,53210
1085            ,150540
7985            ,307931
4590            ,250556
4217            ,271714
2015            ,131634
4591            ,257344
2847            ,259316
8700            ,42293
8643            ,74849
8863            ,280996
4592            ,328111
2848            ,18839
3115            ,238615
4721            ,274854
9699            ,287903
2016            ,297761
4803            ,47933
1371            ,188927
3955            ,19670
9296            ,37588
9700            ,41378
9701            ,141131
2017            ,214756
8730            ,86828
2018            ,211672
3956            ,10450
9297            ,36692
2019            ,105864
2849            ,261023
968             ,206647
6879            ,17922
9298            ,72886
2850            ,331446
3957            ,16390
3958            ,12902
3959            ,119321
3960            ,36972
4593            ,20720
4401            ,34509
4402            ,34513
6538            ,14092
7692            ,261414
4594            ,74510
3961            ,60293
4595            ,300685
7409            ,85860
8913            ,81003
4722            ,321697
2851            ,225728
4596            ,296099
8864            ,250574
7986            ,254024
7987            ,324333
4723            ,239568
7988            ,312796
7989            ,317744
7990            ,240483
7991            ,309887
3962            ,33723
8618            ,38918
8619            ,217412
6940            ,30341
7992            ,79698
2542            ,209112
5988            ,128767
8644            ,44859
9299            ,88673
2740            ,331781
9300            ,253622
7993            ,29419
969             ,264999
2852            ,278927
9301            ,65973
7189            ,303857
2020            ,203801
2021            ,337879
3539            ,287689
2853            ,285783
4724            ,300671
5034            ,158182
7994            ,301748
9702            ,299245
9703            ,240566
9302            ,293299
6539            ,335970
4403            ,49418
6880            ,60843
7995            ,182560
9303            ,62931
3963            ,329134
1372            ,281957
7996            ,282984
9704            ,21784
3964            ,326215
2022            ,307081
2854            ,273481
9705            ,284303
2023            ,346592
8828            ,283350
4804            ,291270
7997            ,318781
9304            ,212168
2024            ,253344
3965            ,30459
6581            ,329289
4404            ,11441
970             ,257211
3966            ,27412
6881            ,292431
2741            ,264644
7998            ,277546
2742            ,328425
4405            ,25161
9706            ,310131
1373            ,296313
2025            ,351964
5653            ,281979
3967            ,278604
8584            ,298312
7999            ,290751
3968            ,143634
3969            ,343295
6568            ,332270
3970            ,261392
2743            ,277216
6142            ,310133
6882            ,134777
6883            ,308084
8000            ,258284
9305            ,50162
2855            ,274479
5631            ,333339
4725            ,228066
8973            ,354556
9707            ,48297
4805            ,273477
8001            ,245168
3971            ,253255
3972            ,310135
3973            ,287241
8865            ,323272
1374            ,276907
4692            ,323373
6973            ,306819
9708            ,241843
4406            ,27924
4407            ,27934
4408            ,27935
4409            ,46010
3974            ,57778
4410            ,42275
4411            ,31648
9347            ,324308
8794            ,313922
6974            ,283587
3975            ,317981
8645            ,295884
4412            ,2798
8749            ,230896
2856            ,263472
6127            ,200813
3976            ,32285
3116            ,303991
9709            ,327389
7237            ,10317
4806            ,254302
4597            ,296100
8002            ,334538
3977            ,285840
2857            ,253412
4807            ,330764
1375            ,314365
8866            ,245698
4808            ,325348
2026            ,295964
3978            ,315841
8795            ,18303
9710            ,296065
2858            ,329263
3979            ,19636
2859            ,277967
2860            ,159824
8003            ,330206
3980            ,13968
2027            ,309809
8004            ,301228
8005            ,330112
3117            ,297762
6116            ,339988
6117            ,68730
1086            ,296098
8006            ,316042
4741            ,273197
8007            ,244316
4413            ,359364
6884            ,319996
3981            ,323792
2861            ,270487
6885            ,319073
2862            ,318917
1376            ,259985
3982            ,230211
8008            ,333287
8674            ,141819
6886            ,211005
9306            ,5846
4598            ,4912
8009            ,257445
8010            ,304372
8011            ,253414
8731            ,218784
4737            ,294963
6887            ,329020
